0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
6840336.816347728,5902330.568280089,5427412.12953437,4952349.385067549,4859410.095419189,4701071.932722671,4589991.966264343,4425871.097455051,4370411.16298212,4355015.564232904,4326570.258621449,4306448.527378967,4299436.116342232,4289117.48727622,4285241.310443638,4277841.076399554,4266918.608205639,4260227.455453474,4254857.643571587,4252307.299885488,4250011.3014734965,4246301.803853184,4245283.536020833,4244163.2807133645,4242581.7012960315,4239667.885348282,4237889.671913196,4237155.110056763,4236547.521418656,4235714.055039501,4235121.240985838,4234682.997356012,4234249.152187806,4233563.194136586,4233001.107275149,4232727.106012704,4232556.454124919,4232411.909899767,4232306.949250316,4232255.259787398,4232200.371602326,4232128.4727906305,4231995.517280464,4231906.172748127,4231855.051013219,4231816.064105372,4231775.186359733,4231734.5639543915,4231698.701967966,4231641.308636766,4231594.856718522,4231586.225927476,4231553.883952448,4231523.531790822,4231494.189626877,4231467.924761587,4231446.143910125,4231438.981698756,4231431.256775459,4231423.359901271,4231420.918225335,4231415.540979963,4231412.206385238,4231409.152944777,4231406.875015411,4231402.849690301,4231397.15755109,4231394.254127356,4231390.820820753,4231388.197663979,4231384.790413135,4231380.094870193,4231378.342575596,4231376.897183431,4231375.597347944,4231374.237947527,4231372.951987113,4231371.835227237,4231371.0782358,4231370.417585886,4231369.897113441,4231369.028869038,4231368.023885426,4231367.125457423,4231366.44859842,4231365.031359566,4231362.78573755,4231361.7189083975,4231360.743725294,4231360.025542337,4231359.677177856,4231359.140589074,4231358.769309521,4231357.96152264,4231355.393944542,4231354.539404843,4231353.53644359,4231352.523975033,4231351.728610188
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0
