0,1,2,3,4,5,6
1.1602662054176083,2.4094231033474345,1.1785678753889657,0.6022437033327672,0.3235180012441159,0.07695320523732008,0.0004926367279448956
0.0,1.0,2.0,3.0,4.0,5.0,6.0
