0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.12121039774188953,0.5219675187420458,0.6247035827361245,0.7042424302647595,0.7499833475678752,0.7681649678689868,0.7681649678688719,0.7681649678687749,0.7946278429421515,0.8216328377348023,0.8216328377346496,0.821632837734493,0.8216328377343802,0.8216328377342665,0.8216328377341823,0.8216328377340459,0.8273552182690344,0.8273552182689782,0.8273552182688789,0.8273552182687621,0.8273552182685615,0.8384162569980493,0.838416256997949,0.838418937678853
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
