0,1,2,3,4,5,6,7,8
9936910.54645313,8064820.084144298,7086171.399096478,6569726.093268649,4742482.588361689,4040198.661726392,3184693.6844876152,3166752.3046796755,2825754.2612340115
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
