0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.5719154712923877,3.2806595570398436,2.717716015484281,2.717716015476422,2.4643750792795855,2.464375079266464,2.4643750792561843,2.4643750792460675,2.4643750792347303,2.0716334248594594,2.0716334248512878,2.0716334248446575,2.071633424840774,2.0716334248362993,2.0716334248300323,2.0716334248182355,2.071633424809933,2.071633424803157,2.071633424797644,2.0716334247908104,2.0716334247831467,2.0716334247775916,2.071633424772505,2.0716334247653743,2.071633424761306,1.9217773600408947,1.92177736003405,1.9217773600292478,1.9217773600243486,1.921777360018795,1.9217773600126595,1.92177736000717,1.9217773599998915,1.9217773599947836,1.9217773599923782,1.9217773599879915,1.9217773599843444,1.921777359980444,1.9217773599755938,1.9217773599707546,1.9217773599679815,1.9217773599620505,1.9217773599550403,1.9217773599484627,1.9217773599430157,1.9217773599401533,1.9217773599333,1.9217773599302213,1.9217773599239494
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0
