0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.09362427569133504,0.5385110875258902,0.6452622724999696,0.64526227249969,0.7196363969838839,0.7196363969836951,0.8129463700104663,0.8305679490399706,0.8305679490397012,0.8305679490396042,0.8305679490394994,0.8305679490394063,0.8426056185453562,0.8426056185452263,0.8429791158723602,0.8429791158722822,0.8429791158721297,0.8429791158719708,0.8429791158717652,0.8429791158716681,0.8429791158715303,0.8429791158714743,0.8429791158712799,0.8429791158711295,0.8429791158710574,0.8510147350541619,0.8510147350540592,0.8510147350539106,0.8510147350538075,0.8510147350537005,0.8510147350535998,0.8510147350534185,0.851014735053223,0.8510147350530647,0.851014735052945,0.8510147350528411,0.851014735052702,0.851014735052589,0.851014735052509,0.8510147350524329,0.8510147350523233,0.8510147350522071,0.8510147350520635,0.8510147350519467,0.8510147350518132,0.8510147350517214,0.85101473505163,0.8510147350515342,0.851014735051421,0.8510147350512884,0.8510147350511627,0.8510147350510467,0.8510147350509077,0.8510147350507974,0.8510147350506636,0.8510147350505813,0.8510147350504599,0.8510147350503023,0.851014735050169,0.8521386624405584,0.8521386624403874,0.8521386624402361,0.8521386624401394,0.8521386624400095,0.8521386624399153,0.8521386624397532,0.852138662439613,0.8521386624394092,0.8521386624393165,0.8521386624391213,0.8521386624389894,0.8521386624388091,0.8766277231554005,0.8766277231552392
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0
