0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.978967070095397,2.550949574793839,2.5509495747827597,2.5509495747735187,2.0863506318300344,2.0863506318259195,2.0863506318215164,2.086350631819472,2.0863506318175467,2.0863506318150624,2.0863506318112273,2.086350631807473,2.0863506318013645,2.086350631798228,2.0863506317938776,2.086350631792138,2.0863506317869214,2.0863506317812353,2.0863506317782106,2.086350631775424,2.086350631774528,2.086350631771648,2.086350631767146,2.0863506317626355
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
