0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.1570892679820066,2.396865113253205,0.5475327928097495,0.384677053143108,0.2889229528159707,0.15215261949180922,0.1010504875775704,0.08418571986272846,0.057487371946360284,0.051580370134674834,0.04282618712289938,0.03749855786318172,0.029114370266907174,0.025943432903055272,0.02307196625000297,0.021915266934660903,0.02037014631422732,0.018362711471984386,0.017421856490576697,0.016447299162331428,0.014661256970285443,0.012008109858003983,0.01173324941197663,0.010619752651598065,0.009652783759952413,0.009319052213087337,0.009039950614207844,0.008717002626662486,0.008534858458030963,0.007915813556879476,0.007722213750680656,0.007400268551748999,0.0065490068458604845,0.006354332241005352,0.006224604445730258,0.00561044278494373,0.0055210579889892995,0.005418021003310281,0.004870560696222699,0.004727501084075344,0.004649406716602272,0.004575066797302612,0.004482012459643989,0.003699000444394322,0.0032975950499799047,0.0032370680836013395,0.003181768050310616,0.003116537549790172,0.0030744303809104655,0.003024459197259636
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0
