0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10453578.68594553,8831723.027136272,6219390.092971531,6164723.393551766,6160338.070152614,6160338.070152825,6147396.765705379,6147396.765705841,6147396.765706147,6147396.76570618,6147396.765706378,6147396.765706519,6146015.6670121895,6146015.6670124,6146015.667013037,6146015.66701367,6146015.66701386,6146015.667013915,6146015.667014174,6146015.667014575,6146015.667014613,6146015.667014955,6146015.667014979,6146015.66701528,6146015.667015897,6146015.667015959,6146015.667016314,6146015.66701665,6146015.667016814,6146015.667017181,6146015.667017452,6146015.667017489,6146015.667017578,6146015.667017713,6146015.667018132,6146015.667018479,6146015.667018698,6146015.667019095,6146015.667019427,6146015.667019725,6146015.667019819,6146015.667020431,6146015.667021114,6146015.6670213025,6146015.667021676,6146015.667022016,6146015.667022732,6146015.667023037,6146015.667023688,6146015.667024117,6146015.66702444,6146015.667024949,6146015.667025077,6146015.667025385,6146015.667026031,6146015.667026469,6146015.667026485,6146015.6670269715,6146015.667027266,6146015.667027719,6146015.667028028,6146015.66702842,6146015.667028654,6146015.66702893,6146015.667029634,6146015.667029986,6146015.667030548,6146015.667030769,6146015.667030898,6146015.667031244,6146015.667031459,6146015.667031761,6146015.667032089,6146015.667032538,6146015.6670328565,6146015.667033151,6146015.667033419,6146015.667033678,6146015.667033974,6146015.667034108,6146015.667034771,6146015.667035122,6146015.667035332,6146015.667035649,6146015.667035977,6146015.667036023,6146015.667036291,6146015.66703709,6146015.667037128,6146015.667037222,6146015.667037633,6146015.667038292,6146015.667038501,6146015.667039117,6146015.667039262,6146015.667039796,6146015.667040091,6146015.667040111,6146015.667040629
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0
