0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
99572909.14480455,14488982.931420183,10103233.976724043,7855977.004759674,6021157.861248038,5373930.746041303,5016784.5161067,4841935.822557134,4604706.716600935,4568417.101761166,4474434.393426262,4429566.997757075,4385742.6563258665,4339717.066091123,4319970.5685783215,4299863.036487676,4288338.898843151,4278033.731655537,4266736.407203687,4260895.586167975,4256568.293658205,4254175.960323294,4251811.998115576,4249248.21955794,4246199.577691697,4244541.612257982,4242955.085970939,4242187.841294647,4240182.633026312,4237515.61685063,4235938.875319578,4235384.8662789455,4235016.021165182,4234579.238867095,4234267.078049513,4234077.059664133,4233851.333895845,4233752.292329065,4233620.118218914,4233515.320924043,4233411.164953197,4233248.556418973,4232969.52439762,4232736.277455072,4232612.039067409,4232519.190261195,4232394.908458185,4232296.204214524,4232115.004103948,4231957.54267585,4231850.901383456,4231803.675116352,4231773.536840071,4231742.398032204,4231710.278898977,4231673.641851538,4231658.698530583,4231632.958971954,4231586.438614258,4231527.06102143,4231484.773075699,4231468.51888447,4231458.727030724,4231444.006436223,4231440.9479965195,4231433.168120339,4231422.793641352,4231417.921061168,4231410.111005185,4231407.22969293,4231403.940820655,4231397.554711497,4231394.013827882,4231391.027509588,4231389.7972546425,4231388.957825273,4231388.087151783,4231387.305609977,4231386.5126576815,4231385.963851519,4231385.2675430365,4231384.793170324,4231384.508112644,4231383.915670772,4231382.915137556,4231381.115900638,4231378.532205004,4231376.562462674,4231374.496233174,4231373.8980938345,4231372.806547651,4231371.950236066,4231371.353047923,4231370.573121963,4231369.491311256,4231368.4441762185,4231367.155862869,4231364.677178859,4231362.706509349,4231360.899579292
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
