0,1,2,3,4,5,6,7,8
7219572.095456855,6273178.909164313,2225337.573109519,2023140.776905901,453681.2491436694,120357.69069655145,26558.469087848323,-1659810.1369532961,-1874422.8176099355
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
