0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.08879421051104415,0.013200643040274527,0.005734070053985052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,3.1561705250489083,6.3123410500978165,9.468511575146724,12.624682100195633,15.780852625244542,18.93702315029345,22.09319367534236,25.249364200391266,28.405534725440173,31.561705250489084,34.71787577553799,37.8740463005869,41.030216825635804,44.18638735068472,47.342557875733625,50.49872840078253,53.65489892583144,56.811069450880346,59.96723997592926,63.12341050097817,66.27958102602707,69.43575155107598,72.59192207612489,75.7480926011738,78.9042631262227,82.06043365127161,85.21660417632053,88.37277470136944,91.52894522641834,94.68511575146725,97.84128627651616,100.99745680156506,104.15362732661397,107.30979785166288,110.46596837671179,113.62213890176069,116.7783094268096,119.93447995185852
