0,1,2,3,4,5,6,7,8
8155747.007501154,5907093.771398745,5047145.018293566,4572552.498597166,4471639.755580862,4352514.386585109,4193970.193414058,4177638.598734743,4166211.997017863
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
