0,1,2,3,4,5,6,7,8
9055601.252632663,7247365.874983459,6219416.209634555,5867466.235019581,5596660.482648425,5320570.06450271,5126943.65923597,5039372.650381438,4862101.86255398
0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
